User_ID, Is_Response
Warning: Don't touch anything in the mini bar. And i mean TOUCH! You'll be charged, happy
id98293, happy
Breakfast was not nice! The guy on the door collecting the coupons was pretty miserable . My husband had gone to fetch something from the car and had the coupons with him so I had to wait in the narrow hallway with my - small children, happy
id98296, happy
id98297, happy
id98298, happy
id98300, happy
I felt as if i were in a sleeper train in the ----s. The bed was comfy, happy
id98303, happy
id98304, happy
id98305, happy
id98306, happy
id98307, happy
id98308, happy
If your looking to see new york and don't plan on hanging at the hotel, happy
id98310, happy
id98312, happy
OK, happy
id98314, happy
id98315, happy
My only real complaints are that the hotel restaurants and bars close very early. Also, happy
Otherwise, happy
-* = cool architecture of main building, happy
-* = Frank and Albert's (great, happy
For the rate we got, happy
id98319, happy
id98321, happy
id98322, happy
The staff was very helpfull, happy
id98326, happy
On both occassions, happy
I will definately return to the hotel, happy
id98329, happy
The food was FANTASTIC, happy
id98331, happy
My family and I were really impressed with the Homewood Suites. We had a - bedroom King suite. As mentioned before there was a full sized fridge and freezer, happy
The room was really clean, happy
id98333, happy
id98334, happy
id98335, happy
id98336, happy
id98337, happy
Hotel is close to everything that you could want, happy
id98339, happy
id98340, happy
Overall, happy
id98343, happy
id98344, happy
id98345, happy
id98346, happy
id98347, happy
id98348, happy
id98349, happy
id98350, happy
id98351, happy
id98352, happy
id98354, happy
id98355, happy
id98357, happy
id98358, happy
id98359, happy
id98360, happy
id98361, happy
id98362, happy
id98363, happy
id98364, happy
id98365, happy
id98366, happy
Nothing negative to talk about, happy
The soundproofing in the rooms (I was in one of the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Bay"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" buildings) is also pretty much non-existent - noise carries quite a bit and Hyatt is playing loud music at the pool bar and some kind of club music all along the walkways, happy
I would be happy to stay again if I got a good price, happy
I stay in Starwood Hotels most often and this experience will not deter me from their hotels-resorts, happy
id98375, happy
id98379, happy
id98380, happy
id98382, happy
id98383, happy
id98384, happy
id98387, happy
id98388, happy
id98389, happy
id98390, happy
id98391, happy
The """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Suite Start"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" breakfast was very crowded both mornings we ate there, happy
Overall we had a good stay, happy
id98394, happy
id98395, happy
id98397, happy
id98399, happy
id98400, happy
id98402, happy
id98403, happy
id98404, happy
id98405, happy
id98406, happy
id98407, happy
What a location! Hotel is within easy walking distance of Hanover St., happy
Other than Aragosta, happy
The lobby & rooms appear to have undergone some renovation in the not too distant past. Because of the special room rate and-or availability, happy
id98411, happy
id98414, happy
id98416, happy
id98417, happy
id98418, happy
id98422, happy
That was totally a nightmare. Please, happy
id98424, happy
id98425, happy
id98426, happy
id98427, happy
id98428, happy
id98430, happy
id98432, happy
The only negative, happy
id98434, happy
id98437, happy
- Very clean rooms, happy
Some quibbles: Internet costs $--day. It's a shame that there is a charge but this is a reasonable cost. The heating is a little bit finicky but was fine once we learned to use it. It can take -- minutes to get your car out of valet which means you have to plan ahead. The lobby is unassuming, happy
The hotel is currently undergoing a renovation as they recently converted to the Travelodge brand, happy
Location, happy
id98444, happy
id98445, happy
id98446, happy
The best way for us to rate this hotel is to say that while we'd stay there again, happy
NYC is a great place to work, happy
id98450, happy
id98451, happy
id98453, happy
id98454, happy
Hotel wifi was free but system on our last day collapsed leaving us stranded. It was not restored despite staff promises up to our check out next day. King size bed mattress sagged at one edge, happy
We got a good deal ($----night), happy
id98457, happy
id98458, happy
id98460, happy
id98461, happy
Overall this is a good hotel, happy
id98464, happy
Overall, happy
id98468, happy
id98469, happy
id98473, happy
id98474, happy
id98475, happy
id98478, happy
id98479, happy
id98480, happy
id98481, happy
id98482, happy
Compared very favorably with husband's fine but not spectacular stay at Le Meredien a month apart. While we still love Argonaut, happy
id98485, happy
id98487, happy
id98488, happy
I was finally able to check in at around -:--. The room was nice, happy
id98493, happy
id98496, happy
id98497, happy
id98499, happy
id98500, happy
id98501, happy
I stayed here for business, happy
Hey, happy
id98505, happy
id98506, happy
There is traffic noise as Lombard Street is a major thoroughfare, happy
id98508, happy
id98509, happy
id98511, happy
id98513, happy
id98514, happy
id98515, happy
-decor and furnishings which may seem stylish, happy
Its location on a tight one way street can cause a little difficulty if you're traveling solo, happy
Overall, happy
id98521, happy
id98523, happy
id98524, happy
I had a room on the -rd floor, happy
id98526, happy
id98527, happy
id98528, happy
id98529, happy
id98530, happy
id98532, happy
id98533, happy
First time I've ever seen and paid a $-.-- daily """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""destination charge."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" This was a surprise when we checked in. Now don't get me wrong, happy
Overall the trip was nice despite the hotel. The """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Waterfront Invasion"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" package is a great deal for a long weekend with kids. We also did the Pirate Adventure in Annapolis which was outstanding. I might try one of the other Harbor Magic hotels, happy
id98536, happy
id98538, happy
id98539, happy
id98540, happy
The Affinia is in a fantastic location. Easy walking distance to Empire State, happy
The Barking dog restaurant (next to Affinia) was another story. They employ pleasant young eastern European girls for FOH and waitress but they just do not understand enough English. We were all laughing trying to communicate. They understand the American accent and phrases fine but not English. When I ordered a draught beer, happy
Another good help is that the Affinia will arrange a town car to pick you up at the airport. You pay the driver direct, happy
id98543, happy
id98544, happy
id98545, happy
id98546, happy
id98547, happy
(Note: if anyone tries to persuade you to go to Tijuana in Mexico - it took us hours to get there, happy
id98552, happy
The last time we were in NYC was over -- years ago, happy
The hop on-hop off bus is worth the money. If you want a fun NYC experience, happy
One tip for those like me who love that first cup of coffee in the morning... If you ask at the desk, happy
id98555, happy
id98556, happy
id98557, happy
id98558, happy
id98559, happy
id98560, happy
id98561, happy
id98562, happy
id98564, happy
id98565, happy
The king room was nice with a huge leather couch and arm chair in the living room. The bedroom had a plush king bed with updated bedding and had some nice views of downtown and the lake. Bathroom was a little bit small, happy
id98567, happy
I'll post some photos, happy
The worst thing was the air conditioning system. It worked, happy
I'm sure the college kids in town and truckers use the place for their desires but trust me there's no open carousing. In fact I'm saying that because it has to be true but I guess people are so discreet I never got to see anything like that. All I saw was Asian and European tourists. For the price, happy
id98573, happy
id98574, happy
All I can say is wow! We arrived December --th at --:-- PM. Early check-in. No problem. High Floor. No problem. From the doorman to the bellman to the front desk to housekeeping, happy
